9	1161	2015	AUDI	A6 2.0 TDI (190) S TRONIC PI	140000	513000
9	1161	2017	AUDI	A6 2.0 TDI (190) S TRONIC PI	100000	593000
9	1162	2017	AUDI	A6 3.0 TDI (272) QUATTRO S TRONIC PI	126000	814000
9	1162	2016	AUDI	A6 3.0 TDI (272) QUATTRO S TRONIC PI	125000	695000
9	1162	2015	AUDI	A6 3.0 TDI (272) QUATTRO S TRONIC PI	162000	659000
9	1172	2018	AUDI	Q3 1.4 TFSI 150 S TRONIC PI	36000	429000
9	1172	2016	AUDI	Q3 1.4 TFSI 150 S TRONIC PI	60000	357000
9	1179	2015	AUDI	A1 SPORTBACK 1.6 TDI 116 SPORT S TRONIC PI	82000	219000
9	1180	2016	AUDI	Q7 3.0 TDI 272 QUATTRO TIPTRONIC	143000	1114000
9	1180	2015	AUDI	Q7 3.0 TDI 272 QUATTRO TIPTRONIC	139000	1061000
9	1182	2015	AUDI	A3 SPORTBACK 1.2 TFSI 110 ATTRACTION	78000	205000
9	1183	2015	AUDI	A3 SEDAN 1.2 TFSI 110 ATTRACTION	74000	217000
9	1186	2015	AUDI	A4 2.0 TDI 190 QUATTRO S TRONIC	133000	349000
9	1186	2016	AUDI	A4 2.0 TDI 190 QUATTRO S TRONIC	122000	439000
9	1192	2016	AUDI	Q7 2.0 TFSI 252 QUATTRO TIPTRONIC	92000	915000
9	1192	2017	AUDI	Q7 2.0 TFSI 252 QUATTRO TIPTRONIC	69000	1082000
9	1192	2018	AUDI	Q7 2.0 TFSI 252 QUATTRO TIPTRONIC	43000	1203000
9	1193	2018	AUDI	A6 2.0 TDI 190 QUATTRO S TRONIC	76000	751000
9	1193	2016	AUDI	A6 2.0 TDI 190 QUATTRO S TRONIC	121000	608000
9	1193	2017	AUDI	A6 2.0 TDI 190 QUATTRO S TRONIC	91000	691000
9	1193	2015	AUDI	A6 2.0 TDI 190 QUATTRO S TRONIC	146000	547000
9	1195	2016	AUDI	A7 SPORTBACK 2.0 TFSI 252 QUATTRO S TRONIC	102000	807000
9	1196	2015	AUDI	A3 SEDAN 1.6 TDI 110 AMBITION S TRONIC	117000	267000
9	1196	2014	AUDI	A3 SEDAN 1.6 TDI 110 AMBITION S TRONIC	138000	248000
9	1196	2016	AUDI	A3 SEDAN 1.6 TDI 110 AMBITION S TRONIC	107000	286000
9	1197	2015	AUDI	A4 1.4 TFSI 150 S TRONIC	100000	328000
9	1198	2018	AUDI	A4 1.4 TFSI 150 DESIGN S TRONIC	45000	426000
9	1198	2015	AUDI	A4 1.4 TFSI 150 DESIGN S TRONIC	103000	357000
9	1198	2017	AUDI	A4 1.4 TFSI 150 DESIGN S TRONIC	67000	386000
9	1198	2016	AUDI	A4 1.4 TFSI 150 DESIGN S TRONIC	84000	359000
9	1199	2016	AUDI	A4 1.4 TFSI 150 SPORT S TRONIC	79000	398000
9	1199	2018	AUDI	A4 1.4 TFSI 150 SPORT S TRONIC	50000	443000
9	1199	2015	AUDI	A4 1.4 TFSI 150 SPORT S TRONIC	97000	382000
9	1199	2017	AUDI	A4 1.4 TFSI 150 SPORT S TRONIC	61000	428000
9	1203	2015	AUDI	A4 2.0 TDI 190 S TRONIC	128000	333000
9	1204	2017	AUDI	A4 2.0 TDI 190 DESIGN S TRONIC	86000	449000
9	1204	2016	AUDI	A4 2.0 TDI 190 DESIGN S TRONIC	115000	407000
9	1204	2018	AUDI	A4 2.0 TDI 190 DESIGN S TRONIC	63000	491000
9	1204	2015	AUDI	A4 2.0 TDI 190 DESIGN S TRONIC	111000	327000
9	1205	2016	AUDI	A4 2.0 TDI 190 SPORT S TRONIC	88000	440000
9	1206	2015	AUDI	A4 2.0 TDI 190 DESIGN QUATTRO S TRONIC	155000	389000
9	1206	2017	AUDI	A4 2.0 TDI 190 DESIGN QUATTRO S TRONIC	98000	482000
9	1206	2016	AUDI	A4 2.0 TDI 190 DESIGN QUATTRO S TRONIC	116000	432000
9	1207	2015	AUDI	A4 2.0 TDI 190 SPORT QUATTRO S TRONIC	116000	445000
9	1207	2016	AUDI	A4 2.0 TDI 190 SPORT QUATTRO S TRONIC	124000	468000
